35       STA5  S        0.1000      -0.0098      1.00000     -0.00098 
35       STA6  S        0.1000       0.0915      1.00000      0.00915 
36       STA1  P        0.1000       0.0558      1.00000      0.00558 
36       STA2  P        0.1000       0.0262      1.00000      0.00262 
36       STA3  P        0.1000      -0.0310      1.00000     -0.00310 
36       STA4  P        0.1000       0.0073      1.00000      0.00073 
36       STA5  P        0.1000      -0.0411      1.00000     -0.00411 
36       STA6  P        0.1000      -0.0122      1.00000     -0.00122 
36       STA1  S        0.1000      -0.1530      1.00000     -0.01530 
36       STA2  S        0.1000       0.0001      1.00000      0.00001 
36       STA3  S        0.1000      -0.2105      1.00000     -0.02105 
36       STA4  S        0.1000       0.0909      1.00000      0.00909 
36       STA5  S        0.1000       0.0000      1.00000      0.00000 
36       STA6  S        0.1000       0.0408      1.00000      0.00408 
37       STA1  P        0.1000      -0.0330      1.00000     -0.00330 
37       STA2  P        0.1000      -0.0356      1.00000     -0.00356 
37       STA3  P        0.1000       0.2060      1.00000      0.02060 
37       STA4  P        0.1000       0.1098      1.00000      0.01098 
37       STA5  P        0.1000       0.0282      1.00000      0.00282 
37       STA6  P        0.1000      -0.0150      1.00000     -0.00150 
37       STA1  S        0.1000      -0.0035      1.00000     -0.00035 
37       STA2  S        0.1000       0.1703      1.00000      0.01703 
37       STA3  S        0.1000      -0.0083      1.00000     -0.00083 
37       STA4  S        0.1000       0.0000      1.00000      0.00000 
37       STA5  S        0.1000      -0.0059      1.00000     -0.00059 
37       STA6  S        0.1000       0.1003      1.00000      0.01003 
38       STA1  P        0.1000       0.0613      1.00000      0.00613 
38       STA2  P        0.1000      -0.1747      1.00000     -0.01747 
38       STA3  P        0.1000      -0.0242      1.00000     -0.00242 
38       STA4  P        0.1000      -0.1042      1.00000     -0.01042 
38       STA5  P        0.1000       0.0668      1.00000      0.00668 
38       STA6  P        0.1000      -0.0000      1.00000     -0.00000 
38       STA1  S        0.1000      -0.0672      1.00000     -0.00672 
38       STA2  S        0.1000       0.1122      1.00000      0.01122 
38       STA3  S        0.1000       0.0004      1.00000      0.00004 
38       STA4  S        0.1000      -0.0043      1.00000     -0.00043 
38       STA5  S        0.1000      -0.0000      1.00000     -0.00000 
38       STA6  S        0.1000       0.1678      1.00000      0.01678 
39       STA1  P        0.1000       0.0950      1.00000      0.00950 
39       STA2  P        0.1000       0.0055      1.00000      0.00055 
39       STA3  P        0.1000       0.0332      1.00000      0.00332 
39       STA4  P        0.1000      -0.0878      1.00000     -0.00878 
39       STA5  P        0.1000       0.0483      1.00000      0.00483 
39       STA6  P        0.1000      -0.1586      1.00000     -0.01586 
39       STA1  S        0.1000       0.1314      1.00000      0.01314 
39       STA2  S        0.1000      -0.0000      1.00000     -0.00000 
39       STA3  S        0.1000       0.0002      1.00000      0.00002 
